score,id
0.6941384742367486,96
0.6812437231655359,97
0.6668076711257018,98
0.6229383320741455,99
0.5933078633789916,100
0.7249828846287223,101
0.6856387996701236,102
0.6818628582884769,103
0.2809006546925332,104
0.5038978825139936,105
0.4423757869787778,106
0.48626875324853536,107
0.5795672236931987,108
0.4682495529785248,109
0.5622809048617545,110
0.33425358662589055,111
0.2742369482440238,112
0.3337901439019815,113
0.38201641705712697,114
0.2961877322933897,115
0.34166296584956235,116
0.41141902709520217,117
0.435484545091516,118
0.3755299371639843,119
0.38903947030463015,120
0.4018417601961787,121
0.655698819510222,122
0.3597824874455513,123
0.45521490505964046,124
0.37179419873709696,125
0.671394079237591,126
0.885352567480862,127
0.46917804322428125,128
0.656453566629611,129
0.765586894369592,130
0.6755359962263665,131
0.7254913731048205,132
0.7122217314369174,133
0.6042827696398918,134
0.5784175614839016,135
0.45487127354148726,136
0.6691000106407565,137
0.869511002646813,138
0.6391716209998548,139
0.5272351373140853,140
0.5338023536933306,141
0.6120402448880857,142
0.2499491274178911,143
0.6016021945835783,144
0.6873611133342219,145
0.448901486347445,146
0.5612435653721958,147
0.496746421912421,148
0.4652897468860019,149
0.5459403942161758,150
0.7824279868370749,151
0.4497368571371244,152
0.4716343001158062,153
0.59697206489278,154
0.44201280436498713,155
0.629888376213583,156
0.570260013033318,157
0.5096130029899023,158
0.5143926773523253,159
0.4860310861972661,160
0.4318064258672587,161
0.3876314060187258,162
0.5206043793577589,163
0.5047327254850384,164
0.7111352767468757,165
0.8536050676663318,166
0.7943996983531059,167
0.7079391217397492,168
0.869685890026012,169
0.6897739825733542,170
0.6307677505750013,171
0.8514772723555194,172
0.7191377873917553,173
0.7605162108281658,174
0.6129274589356195,175
0.7668081493248222,176
0.7651060991572464,177
0.7809157791176712,178
0.4136835079573916,179
0.5542742175889368,180
0.5002731706902415,181
0.7138616016710024,182
0.5251124833474149,183
0.6793812602617584,184
0.797634672685252,185
0.7122068567586857,186
0.6729109265940225,187
0.6169636415404589,188
0.5443416781182414,189
0.796489107279567,190
0.5106219952829217,191
0.848210932190697,192
0.5701859825258047,193
0.8177830314914345,194
0.6848490062484621,195
0.6996423930486773,196
0.5964432394478693,197
0.6643687801313558,198
0.7474637354616576,199
0.644169552317371,200
0.533312627911794,201
0.6654160872667156,202
0.7227387899424249,203
0.7682985428145723,204
0.5339212797637303,205
0.5525558078961358,206
0.5611067908189497,207
0.6695675889579373,208
0.6036739500568407,209
0.7264167968557378,210
0.5455251457661955,211
0.6972160794492028,212
0.6249965876370203,213
0.6789874994346774,214
0.7957011413160153,215
0.6885942787873549,216
0.6921665118577385,217
0.7286852746074421,218
0.6830824911237983,219
0.7825496008278057,220
0.8779776697108856,221
0.5509936666049116,222
0.8007707841784291,223
0.920656976551837,224
0.7678331653872511,225
0.7479145090603645,226
0.6583854634204396,227
0.8204228355599879,228
0.9558825793746006,229
0.7203085428680212,230
0.9251059932396022,231
0.6708572460768929,232
0.7773006176024322,233
0.7570539456052151,234
0.706162643067636,235
0.7311550161534216,236
0.6720769041587744,237
0.8559070734154139,238
0.9348219828629462,239
0.8070004207969494,240
0.798752450422167,241
0.790600486057134,242
0.6246504762785461,243
0.6171569769974592,244
0.9116513756097334,245
0.6619976550142119,246
0.635576309666076,247
0.8445526752281098,248
0.747192561006278,249
0.759813784170168,250
0.6195487912315042,251
0.5195875296215295,252
0.670379325068507,253
0.6912000090949635,254
0.6676544689282872,255
0.5096481561204088,256
0.5130727090266803,257
0.4064357307844938,258
0.6885302237823383,259
0.5665044856704011,260
0.389212927094023,261
0.7911911614868956,262
0.5439862421808036,263
0.5450394565691131,264
0.6882739206539874,265
0.6590868176138974,266
0.5955802245862201,267
0.697465844138637,268
0.7845250961472691,269
0.4051852017932599,270
0.5251627044606231,271
0.7255343747006636,272
0.7980085754712195,273
0.7602561841181114,274
0.6514912417489096,275
0.6686598664600593,276
0.7500937433211639,277
0.8433215005602416,278
0.8996270523358756,279
0.7150052369133513,280
0.43519279111940246,281
0.7025365143611048,282
0.6916077973431549,283
0.7003616735761486,284
0.5806336040466267,285
0.44389287045679515,286
0.6617722956124656,287
0.574109973570426,288
0.6356590560799489,289
0.7520430050079319,290
0.5795931314633149,291
0.7369820400328398,292
0.46240054144475384,293
0.6483394356069961,294
0.814825012138269,295
0.561118060419882,296
0.4684153453770141,297
0.7159940721031196,298
0.5627309683590342,299
0.5402568558944058,300
0.60833666057378,301
0.7161506784991074,302
0.671175241524443,303
0.5013971826686082,304
0.5537267480567677,305
0.7430225653194221,306
0.9793077009870894,307
0.5700857392264269,308
0.7533319729312224,309
0.695761279331852,310
0.5383669988667625,311
0.793740048639568,312
0.7063505695970784,313
0.6558203610028688,314
0.6020847504098314,315
0.587050889350818,316
0.6668298535844728,317
0.44937522758190984,318
0.5593879856204347,319
0.4544764556481299,320
0.33362468844299054,321
0.6946069549641504,322
0.5284341919686953,323
0.41016525782746094,324
0.6332762878728391,325
0.4358716694928999,326
0.49565086971803873,327
0.6340701670619032,328
0.3879201496665715,329
0.636628671016511,330
0.7149628299646328,331
0.6006193353161124,332
0.556502039663507,333
0.5215493341051958,334
0.3711150292906328,335
0.5781629360217697,336
0.6071843749717976,337
0.636113788704529,338
0.50820889497847,339
0.5615621114933314,340
0.5703150488655808,341
0.521635095972687,342
0.520404830349954,343
0.5338232304409731,344
0.47048970549247404,345
0.6243007395767421,346
0.35570742095626595,347
0.7721547249054062,348
0.7290333008164966,349
0.5733959387064695,350
0.6861226783397814,351
0.7428213221510852,352
0.6957685029089979,353
0.631985910381367,354
0.7198544113443464,355
0.6031593572979992,356
0.5023136052197678,357
0.572832536285411,358
0.7228802699636641,359
0.7510425317098879,360
0.8716798463970208,361
0.7997907288465276,362
0.6176520721376755,363
0.7574978266749977,364
0.6217328791383113,365
0.6213686579481419,366
0.6020945066928871,367
0.5574658835119115,368
0.7650991339514095,369
0.3920233677315622,370
0.30268470004939185,371
0.7311499346094625,372
0.6323888032625087,373
0.7507108135504201,374
0.3773773392262798,375
0.8352928413208016,376
0.5352116246134331,377
0.4431552729164988,378
0.43535266776871684,379
0.3917393595781581,380
0.5432090754911039,381
0.4431659445829028,382
0.5936349850985028,383
0.5917775201354125,384
0.6623191525619562,385
0.5114221489648484,386
0.6805152018154228,387
0.7883145577764579,388
0.6557271727751584,389
0.6816718495807206,390
0.6216872982369144,391
0.6493190732147855,392
0.8613858478098874,393
0.5046212777031925,394
0.5056358540482799,395
0.6298562915414953,396
0.7095002046562284,397
0.5199589711800156,398
0.6730362293181812,399
0.6385366771393152,400
0.5806095458428717,401
0.5368571136080298,402
0.8242800435049004,403
0.8522682753104637,404
0.7046807550356626,405
0.6641983478919317,406
0.7383044507390433,407
0.6859367681596447,408
0.6590440306188661,409
0.8319101215113076,410
0.6389382024929515,411
0.663520403287619,412
0.6777254096571259,413
0.5179960962264645,414
0.9445018696035978,415
0.7861372916291077,416
0.7219452209360975,417
0.8189062729854724,418
0.8089258866679168,419
0.638375190840814,420
0.8122603881344252,421
0.5592460832283559,422
0.5878328659262119,423
0.7517442527412406,424
0.25716627824793137,425
0.5646610023630023,426
0.767108087894274,427
0.7499671879015586,428
0.8214232752004207,429
0.5869657308809109,430
0.34731926689831505,431
0.6075687351378287,432
0.4932298430175365,433
0.5382520639117993,434
0.674941219706249,435
0.5187166294099055,436
0.6926881486761485,437
0.718299592733556,438
0.6097414573334062,439
0.46743662973354994,440
0.5541651815938398,441
0.5276574157486398,442
0.6197278536700171,443
0.6979035949878618,444
0.6523288828074638,445
0.7681168919027852,446
0.5368052191481346,447
0.5641076594224884,448
0.5356367291212518,449
0.7374706315234159,450
0.550038580499491,451
0.7219032454665489,452
0.7064137848960698,453
0.5785708934717886,454
0.5736037907765097,455
0.5696142573934369,456
0.7438570079643732,457
0.8647924516113719,458
0.5268640571201609,459
0.7909585968285171,460
0.8035166069443591,461
0.7966752445090679,462
0.6304336603989491,463
0.8253409329890347,464
0.7363269735934784,465
0.7032693279752732,466
0.38773334837651807,467
0.6724613065463512,468
0.6150615843761387,469
0.4488230746779396,470
0.5020446750292097,471
0.6209904827573334,472
0.5128654962398527,473
0.6920808646861352,474
0.7424217215355422,475
0.7128678777074904,476
0.737734085831627,477
0.7069152380805501,478
0.6268512757567183,479
0.5862455943993377,480
0.6866100863490784,481
0.452619284134697,482
0.9557460120281411,483
0.5942190341032402,484
0.609956670430956,485
0.9007290891111055,486
0.5243833735620137,487
0.5069471966715942,488
0.5393011605820786,489
0.46319665567286095,490
0.4778718311684602,491
0.2565280522027449,492
0.5429418975128962,493
0.5903125746483099,494
0.7329258054016884,495
0.5898648775044002,496
0.48417161068645564,497
0.488708411032139,498
0.6742636064232892,499
0.4696318416647485,500
0.7875390350648923,501
0.5831512997988817,502
0.5153130467247891,503
0.3363584560668865,504
0.7412205705712376,505
0.8517305521814004,506
0.670492320226431,507
0.7750200599089578,508
0.6221748037314038,509
0.8193248629373361,510
0.6344661096042377,511
0.42559298180739535,512
0.7423819768298807,513
0.8951077156371471,514
0.7918161525766432,515
0.7662405108750745,516
0.6985696265117289,517
0.5958589926439626,518
0.7035924190413894,519
0.42826680468187095,520
0.5419956718052613,521
0.6193507579911031,522
0.7337946632135159,523
0.6599799813758391,524
0.5556449561836796,525
0.4562142735086251,526
0.6619609195388187,527
0.7123974710677281,528
0.7856461664552895,529
0.5920308587733936,530
0.43449581976826024,531
0.709553556678705,532
0.6934356013256273,533
0.5221840286222165,534
0.434736586617697,535
0.7443544026559108,536
0.5551143628591344,537
0.4646704919449568,538
0.41928986334764495,539
0.6503953147658362,540
0.6251933569285837,541
0.7521896680662871,542
0.6133003314834529,543
0.46502245550746746,544
0.6199785477989674,545
0.7078960084727537,546
0.6309544746879079,547
0.6684206624143301,548
0.5497741216776462,549
0.5163946436334039,550
0.7461641390684481,551
0.511963852533836,552
0.5391088047363405,553
0.7116099730789784,554
0.6002275532749735,555
0.5883247797361459,556
0.6846086395159099,557
0.6557010627201927,558
0.6527709598253453,559
0.8800229286081934,560
0.8205776721495259,561
0.7846761298967,562
0.6392549496762443,563
0.6131665889003934,564
0.35502344195326474,565
0.7858169070556635,566
0.7938736291452821,567
0.7586978705706098,568
0.6584957545541066,569
0.5191695571153966,570
0.4165229489282325,571
0.5949269738789171,572
0.44661450835046024,573
0.6795674075090077,574
0.7243544192152613,575
0.6851548452208751,576
0.6295077645882551,577
0.64602873594856,578
0.4449050868104737,579
0.7145895398626632,580
0.7829371737836772,581
0.9063276162455023,582
0.7469078969725237,583
0.5739376490475319,584
0.3911894969361609,585
0.48988842200157356,586
0.5951823127065328,587
0.6792103229595169,588
0.6089920253004373,589
0.7318674657161639,590
0.41243857225571356,591
0.5330459033631486,592
0.7502585042626695,593
0.6081056756671968,594
0.4363221533524576,595
0.8185747887136434,596
0.5312565128907557,597
0.5205386052080011,598
0.37831722233428056,599
0.46126000917384646,600
0.4588577070802541,601
0.7608992222588192,602
0.8768593007178098,603
0.6564447808336573,604
0.7021909281696568,605
0.5392589926812298,606
0.7472890841919393,607
0.8749869045934593,608
0.5867738457932052,609
0.49830660747670497,610
0.5605405340088974,611
0.3111518615441835,612
0.5958305359025811,613
0.5750683231492588,614
0.5156935735223627,615
0.4364223240354035,616
0.7774772146883294,617
0.5842247569447623,618
0.6950479425406733,619
0.6211488810964334,620
0.9532067752801634,621
0.8354293650135989,622
0.8330103233406817,623
0.783554517044246,624
0.7570800028045793,625
0.6264447103409752,626
0.6083241389782377,627
0.8216073393343806,628
0.7970184847572168,629
0.8178160067210768,630
0.8666152354289591,631
0.6592144592090804,632
0.5436073596467608,633
0.5017130791065689,634
0.9147674247140212,635
0.696403692772452,636
0.5506394230913376,637
0.6017475283372579,638
0.42209998613556754,639
0.6780062522868149,640
0.6809266103830929,641
0.46126548737391104,642
0.3948186360194701,643
0.29246275327609206,644
0.2754750691521294,645
0.3960540472037233,646
0.37590801822661435,647
0.5061700356708988,648
0.6749764304821719,649
0.3081696238829763,650
0.6675233355910388,651
0.67456305777429,652
0.4009091671542726,653
0.6346130021253567,654
0.5613086548774908,655
0.5382235489760719,656
0.5870262588675266,657
0.5315430379784587,658
0.4472323336788053,659
0.7732279590826105,660
0.3647047317167106,661
0.47613174193253793,662
0.5011838214933443,663
0.3580686415885733,664
0.5712364164820019,665
0.6150725505518999,666
0.2846564337042432,667
0.6646698558186415,668
0.6128017429332149,669
0.6648576362224556,670
0.7072862332899679,671
0.52585841193785,672
0.6273890408169138,673
0.6438205757422955,674
0.632538126444669,675
0.7537039877464192,676
0.44406995902479507,677
0.5693785430708982,678
0.7349879912919073,679
0.7344815754388104,680
0.8061400914311996,681
0.7219571564559037,682
0.6887224825846748,683
0.8477108183435338,684
0.6151580681520049,685
0.4605157954368787,686
0.6429777547029278,687
0.6071468481430304,688
0.5808754503681617,689
0.9175865399467112,690
0.7930772089145925,691
0.4307437775175261,692
0.42417322842124283,693
0.6350927347206193,694
0.4592759836954141,695
0.6693677716058754,696
0.6210654971582122,697
0.6238217100332994,698
0.5786290461073822,699
0.6866329584036761,700
0.6964383946063301,701
0.8188615916619145,702
0.7411125021220137,703
0.623182539008801,704
0.7085318527423812,705
0.492991357964089,706
0.8257751293823566,707
0.7480444638594631,708
0.6945637229837104,709
0.7536446742795668,710
0.46611822251461543,711
0.6070473765938478,712
0.4843319463196699,713
0.5327335445306276,714
0.8800670795974589,715
0.8775226824654362,716
0.45198129172629253,717
0.6558402793235887,718
0.5687806031081285,719
0.6353890256333404,720
0.7136429595064693,721
0.6479984834307313,722
0.6744249447950458,723
0.784053687772472,724
0.8848380031312717,725
0.7205675860452231,726
0.6269533621824888,727
0.2553199051143471,728
0.34122593434246273,729
0.5140727319709724,730
0.7267448363949871,731
0.5878864445111699,732
0.5118499187575404,733
0.4329126267268476,734
0.6463955666507655,735
0.5484903832071695,736
0.7463328093948814,737
0.535531643843273,738
0.7243454750789624,739
0.4286257494014163,740
0.680806032405787,741
0.4225482375776629,742
0.6230787532796844,743
0.552037728365001,744
0.7393653061614678,745
0.6454611962477768,746
0.6959720793336909,747
0.359986812413421,748
0.6728166206900317,749
0.5060472725055768,750
0.8799617014052947,751
0.4768080644078644,752
0.7525412935636122,753
0.5557562278320602,754
0.8643666267626301,755
0.7468689717807824,756
0.5792330109595317,757
0.48473006656888273,758
0.7881622602330867,759
0.492573109739492,760
0.6321570254382385,761
0.5296507219094362,762
0.6294853396767665,763
0.5088643930203124,764
0.5371415683144131,765
0.6251878601026959,766
0.5362462208149792,767
0.788607901806647,768
0.593680359522942,769
0.7439452875745616,770
0.5540545326569544,771
0.60873406518164,772
0.6074492742286287,773
0.8392442746804181,774
0.5874821860616427,775
0.585806153997354,776
0.7271105862825935,777
0.846518310904905,778
0.45209968359878394,779
0.7313608735666985,780
0.6716710284757335,781
0.339297984504882,782
0.5938408157453412,783
0.681956497609535,784
0.8154517601208455,785
0.8735449858905615,786
0.5582389933367835,787
0.5474168743784751,788
0.5727589568839475,789
0.520770751507272,790
0.5521243667116925,791
0.5938010647307918,792
0.740726680588105,793
0.5005670640620647,794
0.3839558934575973,795
0.43470003859368656,796
0.6404172374355761,797
0.36066316694601075,798
0.591246687114063,799
0.6373490696608966,800
0.6223564814027018,801
0.6540270271736374,802
0.6512929375661707,803
0.7490165019401674,804
0.5884049181752549,805
0.4815233473709688,806
0.7850946680114297,807
0.7607547895556029,808
0.7026741475584664,809
0.7633633305752343,810
0.7592413819772268,811
0.6542496794915402,812
0.32417314553786525,813
0.7631377483105878,814
0.7625112992757714,815
0.7049439132979061,816
0.559011619373614,817
0.8332936932324772,818
